Customer ID,Age,City,Zip Code,Latitude,Longitude,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
5167-ZFFMM,64,San Diego,92122,32.85723,-117.209774,0,Offer E,8.56,24,Yes,Yes,0,0,8.56,99.41
5168-MQQCA,50,Yucaipa,92399,34.04597,-117.011825,2,Offer A,38.44,16,Yes,Yes,0,0,2767.68,10771.48
5168-MSWXT,26,Essex,92332,34.9436,-115.287901,4,None,22.14,82,Yes,Yes,0,0,177.12,936.67
5170-PTRKA,19,Atherton,94027,37.454924,-122.203168,1,None,,82,No,Yes,0,0,0,1782
5171-EPLKN,27,Rancho Cucamonga,91739,34.133809,-117.523724,0,None,47.65,,,,0,0,1286.55,1756.55
5172-MIGPM,22,Orange,92865,33.828779,-117.848299,0,None,13.31,59,Yes,Yes,0,0,53.24,290.44
5172-RKOCB,28,Piercy,95587,39.955587,-123.681175,0,None,21.26,53,Yes,Yes,0,0,1530.72,9405.72
5173-WXOQV,38,Dos Palos,93620,37.045728,-120.630682,2,Offer E,4.41,26,Yes,No,0,30,8.82,182.47
5173-ZXXXL,47,Orange,92869,33.792791,-117.789749,0,None,31.45,,,,0,0,62.9,110.6
5174-ITUMV,37,San Jacinto,92583,33.796568,-116.924723,0,Offer A,38.98,16,Yes,Yes,0,0,2611.66,9601.11
5174-RNGBH,27,Live Oak,95953,39.258746,-121.77697,0,None,24.81,69,No,No,0,10,223.29,853.84
5175-AOBHI,48,Hamilton City,95951,39.732767,-122.042298,0,None,15.07,16,No,Yes,0,0,60.28,253.88
5175-WLYXL,56,Fallbrook,92028,33.362575,-117.299644,0,Offer D,30.35,10,No,No,0,50,667.7,2317.95
5176-LDKUH,64,San Francisco,94114,37.758085,-122.434801,0,None,41.26,23,No,Yes,0,0,1980.48,5753.13
5176-LMJXE,34,San Diego,92114,32.707892,-117.05512,0,None,44.69,,,,0,0,2100.43,3046.13
5176-OLSKT,49,Sloughhouse,95683,38.470423,-121.114897,5,Offer A,44.4,11,No,No,0,70,2930.4,7370.65
5177-RVZNU,28,Redding,96002,40.527834,-122.318749,0,None,10.23,,,,0,0,378.51,1133.91
5178-LMXOP,71,Gardena,90248,33.876482,-118.284077,1,None,4.89,11,No,Yes,0,0,4.89,99.99
5180-UCIIQ,80,Lucerne,95458,39.141934,-122.770679,5,None,,18,No,Yes,0,0,0,880.2
5181-OABFK,59,Rescue,95672,38.724322,-120.991237,7,None,18.99,53,No,Yes,0,0,1063.44,4410.24
5183-KLYEM,30,El Cerrito,94530,37.924838,-122.289145,0,Offer A,35.24,42,Yes,Yes,0,0,2537.28,10729.88
5183-SNMJQ,32,Frazier Park,93225,34.827662,-118.999073,0,Offer D,45.69,11,Yes,Yes,43.25,0,456.9,1278.75
5186-EJEGL,24,Escondido,92026,33.21846,-117.116916,0,None,34.43,51,Yes,Yes,0,0,309.87,963.12
5186-PEIZU,31,San Francisco,94124,37.731505,-122.384532,0,None,37.81,,,,0,0,1323.35,1941
5186-SAMNZ,75,Marina,93933,36.689582,-121.758398,0,None,41.2,15,No,No,0,80,41.2,190.7
5188-HGMLP,73,Middletown,95461,38.787446,-122.58675,10,None,35.16,5,No,Yes,0,0,1898.64,5817.79
5192-EBGOV,68,Brea,92823,33.924143,-117.79387,0,None,45.81,21,No,Yes,0,0,45.81,131.51
5193-QLVZB,52,Bieber,96009,41.083464,-121.107929,0,Offer B,48.75,21,Yes,Yes,0,0,3071.25,9607.75
5195-KPUNQ,72,Lakehead,96051,40.883853,-122.418258,0,Offer B,34.58,28,Yes,Yes,0,0,1832.74,7039.29
5196-SGOAK,39,Caliente,93518,35.358953,-118.527064,0,Offer E,9.05,21,No,Yes,0,0,9.05,84.75
5196-WPYOW,43,Paso Robles,93446,35.634222,-120.728341,1,None,6.53,19,No,Yes,0,0,437.51,4431.56
5197-LQXXH,56,Taylorsville,95983,40.053684,-120.743116,9,None,13.41,18,Yes,Yes,37.44,0,952.11,6809.17
5197-PYEPU,21,Edwards,93523,34.966777,-117.961179,5,Offer B,6.37,69,No,No,0,140,267.54,4331.34
5197-YPYBZ,39,Laguna Niguel,92677,33.529047,-117.701175,4,None,39.59,,,,0,0,475.08,749.78
5198-EFNBM,66,Kingsburg,93631,36.478239,-119.52137,10,None,46.62,4,No,Yes,0,0,2657.34,7857.14
5198-HQAEN,50,Fremont,94538,37.505768,-121.962472,5,Offer C,1.53,57,No,Yes,0,0,53.55,3219.15
5199-FPUSP,64,Esparto,95627,38.834469,-122.127193,0,None,,12,No,Yes,0,0,0,1113.95
5201-CBWYG,60,Salton City,92275,33.28156,-115.955541,1,None,16.48,,,,0,0,1021.76,2498.01
5201-FRKKS,53,Winnetka,91306,34.209532,-118.577563,0,Offer C,17.3,26,No,Yes,40.54,0,432.5,2344.21
5201-USSQZ,56,Monte Rio,95462,38.471049,-123.015549,1,None,42.26,2,Yes,Yes,0,0,1098.76,3295.21
5202-IVJNU,56,Crockett,94525,38.049292,-122.228415,0,None,,24,No,No,0,150,0,1281.3
5203-XEHAX,55,Macdoel,96058,41.769709,-121.92063,0,None,45.56,7,Yes,Yes,46.39,0,1549.04,3555.7
5204-HMGYF,32,La Crescenta,91214,34.239636,-118.245259,4,None,33.07,23,Yes,Yes,0,0,1620.43,5965.43
5204-QZXPU,50,Glendale,91205,34.13658,-118.245839,0,None,,21,No,Yes,0,0,0,733.35
5206-HPJKM,64,Valencia,91354,34.457005,-118.573726,0,None,33.68,14,No,Yes,0,0,572.56,1506.71
5206-XZZQI,56,Orange,92867,33.81859,-117.821288,0,Offer B,49.21,29,No,No,39.45,90,2608.13,7006.78
5207-PLSTK,32,La Habra,90631,33.940619,-117.9513,10,None,26.26,22,No,Yes,0,0,26.26,75.01
5208-FVQKB,41,Lakeshore,93634,37.290606,-119.216328,7,Offer A,24.93,15,Yes,Yes,0,0,1745.1,6409.25
5208-HFSBT,47,Challenge,95925,39.461768,-121.195825,0,Offer E,42.55,30,No,Yes,0,0,85.1,187.85
5213-TWWJU,26,Richmond,94804,37.921034,-122.341798,0,None,45.24,59,Yes,Yes,0,0,1266.72,3892.87
5214-CHIWJ,44,Fresno,93728,36.757345,-119.818274,0,None,21.66,,,,0,0,584.82,1179.87
5214-NLTIT,22,Five Points,93624,36.397745,-120.119911,1,Offer A,23.7,59,Yes,No,0,60,1706.4,8278.2
5215-LNLDJ,20,San Juan Bautista,95045,36.810568,-121.503022,3,None,,76,Yes,Yes,0,0,0,149.05
5216-WASFJ,68,Challenge,95925,39.461768,-121.195825,4,Offer C,5.3,3,Yes,Yes,0,0,164.3,2797.7
5219-YIPTK,46,Trinidad,95570,41.162295,-124.027381,1,None,11.32,12,Yes,Yes,0,0,373.56,3783.16
5220-AGAAX,60,Mendocino,95460,39.305545,-123.743697,8,Offer A,2.71,,,,0,0,184.28,1848.58
5222-IMUKT,40,Hornitos,95325,37.479926,-120.230424,0,None,47.3,24,Yes,Yes,0,0,1513.6,4385.1
5222-JCXZT,31,Sacramento,95864,38.585826,-121.376263,0,None,20.16,,,,0,0,80.64,159.54
5223-UZAVK,51,Thornton,95686,38.157794,-121.520223,0,Offer B,9.95,2,Yes,Yes,0,0,636.8,7240.6
5226-NOZFC,48,Modesto,95358,37.612612,-121.108568,0,None,40.35,13,No,Yes,0,0,1049.1,3195.6
5227-JSCFE,74,Scotts Valley,95066,37.070177,-122.010077,9,Offer A,,19,No,Yes,18.64,0,0,3334.76
5228-EXCET,40,San Diego,92126,32.886925,-117.152162,0,None,12.54,20,Yes,Yes,0,0,163.02,1171.72
5229-DTFYB,64,San Diego,92111,32.805518,-117.169052,0,None,10.26,2,Yes,Yes,27.09,0,420.66,4352.72
5229-PRWKT,47,Lompoc,93437,34.757477,-120.550507,0,Offer E,24.76,2,Yes,Yes,0,0,198.08,847.73
5231-FIQPA,53,Beverly Hills,90211,34.063947,-118.383001,0,None,2.32,,,,0,0,95.12,905.57
5232-NXPAY,33,Hilmar,95324,37.394536,-120.890747,0,Offer B,3.47,12,Yes,Yes,0,0,163.09,3673.39
5233-AOZUF,62,Palm Springs,92262,33.839989,-116.659215,3,None,5.39,17,No,Yes,0,0,156.31,2305.36
5233-GEEAX,65,Lewiston,96052,40.704293,-122.803899,0,Offer E,,4,No,Yes,0,0,0,221.9
5236-PERKL,38,Pearblossom,93553,34.445239,-117.894868,0,None,48.86,6,Yes,Yes,0,0,2785.02,9250.02
5236-XMZJY,27,Los Angeles,90031,34.085807,-118.206617,0,Offer B,22.08,26,No,Yes,0,0,927.36,3463.91
5240-CAOYT,30,Oak View,93022,34.404544,-119.302118,0,None,28.27,41,No,Yes,1.83,0,1611.39,6494.41
5240-IJOQT,69,Grass Valley,95949,39.099204,-121.137962,0,None,11.34,20,No,Yes,0,0,11.34,86.04
5242-UOWHD,24,Anaheim,92802,33.807864,-117.923782,3,Offer B,39.03,,,,0,0,1756.35,2685.55
5243-SAOTC,36,Bonsall,92003,33.290907,-117.202895,0,Offer B,7.64,3,No,Yes,0,0,412.56,4720.81
5244-IRFIH,72,San Diego,92129,32.961064,-117.134917,1,None,27.78,8,No,Yes,0,0,916.74,4022.29
5245-VDBUR,58,Los Alamitos,90720,33.79499,-118.065591,4,None,,8,No,Yes,0,0,0,1958.95
5248-KWLAR,31,Niland,92257,33.345825,-115.596574,1,Offer A,18.42,29,Yes,Yes,0,0,1307.82,7633.07
5248-RPYWW,78,Turlock,95382,37.529656,-120.854357,2,None,9.88,16,No,Yes,0,0,711.36,7427.81
5248-YGIJN,36,Los Angeles,90031,34.085807,-118.206617,9,None,10.92,28,Yes,Yes,0,0,786.24,7155.69
5249-QYHEX,27,Rancho Mirage,92270,33.763678,-116.429928,2,Offer B,33.44,,,,0,0,1337.6,2362.3
5256-SKJGO,48,Whittier,90603,33.945318,-117.992066,1,None,,30,Yes,Yes,0,0,0,3423.5
5260-UMPWX,41,Yorkville,95494,38.888351,-123.239647,4,None,24.44,,,,0,0,635.44,1129.39
5261-QSHQM,31,Temecula,92592,33.507255,-117.029473,0,Offer E,,9,No,Yes,0,0,0,86.6
5266-PFRQK,47,Orleans,95556,41.269521,-123.546958,2,Offer B,39.48,,,,0,0,2052.96,3124.56
5268-DSMNQ,65,Farmington,95230,37.956963,-120.863055,5,None,11.41,25,No,Yes,0,0,707.42,6643.97
5269-NRGDP,54,Concord,94521,37.971421,-121.971504,1,None,14.8,23,Yes,Yes,0,0,621.6,3709.85
5271-DBYSJ,80,Berkeley,94708,37.897743,-122.263124,0,Offer D,26.84,15,Yes,No,0,140,295.24,1262.94
5271-YNWVR,48,Santa Paula,93060,34.402343,-119.094824,1,Offer A,23.67,22,Yes,Yes,0,0,1609.56,9465.56
5274-XHAKY,19,Compton,90222,33.912246,-118.236773,10,Offer B,1.6,59,No,Yes,0,0,65.6,3959.2
5275-PMFUT,52,Chualar,93925,36.596271,-121.442274,9,None,,18,Yes,Yes,0,0,0,4719.75
5275-SQEIZ,64,Ojai,93023,34.581308,-118.931948,0,None,14.91,21,Yes,Yes,0,0,14.91,95.76
5276-KQWHG,74,Woody,93287,35.710244,-118.881679,0,Offer E,15.32,21,No,Yes,0,0,30.64,162.29
5277-ZLOOR,78,Applegate,95703,38.983388,-120.988814,0,Offer E,5.49,25,No,Yes,0,0,10.98,198.43
5278-PNYOX,49,San Jose,95126,37.327069,-121.916819,0,None,11.11,27,Yes,Yes,0,0,544.39,5462.14
5281-BUZGT,69,Weaverville,96093,40.759401,-122.939337,0,Offer C,23.33,23,No,Yes,0,0,839.88,4026.58
5285-MVEHD,35,Sunnyvale,94087,37.3511,-122.037311,1,Offer B,34.1,13,Yes,Yes,0,0,1909.6,7978.25
5286-YHCVC,58,Laton,93242,36.444232,-119.718285,4,None,40.49,15,Yes,Yes,0,0,2915.28,10385.38
5287-QWLKY,79,Big Pine,93513,37.245505,-118.062943,1,None,44.66,8,Yes,Yes,0,0,3170.86,10718.96
5288-AHOUP,71,Palm Desert,92260,33.694501,-116.412711,0,None,41.58,3,Yes,Yes,0,0,457.38,1331.58
5293-WXJAK,73,San Jose,95135,37.28682,-121.723877,5,None,17.25,27,No,Yes,0,0,189.75,1323.4
5294-CDGWY,51,Long Beach,90802,33.752524,-118.210737,1,None,,2,Yes,Yes,0,0,0,3014.65
5294-DMSFH,32,Torrance,90503,33.840399,-118.353714,1,None,33.62,13,Yes,Yes,0,0,974.98,3596.73
5294-IMHHT,44,Occidental,95465,38.415003,-122.998726,6,None,32.94,17,Yes,Yes,0,0,1745.82,6789.02
5295-PCJOO,44,Long Beach,90805,33.864622,-118.179626,0,None,9.77,16,No,No,0,10,39.08,233.48
5296-BFCYD,35,San Fernando,91340,34.286131,-118.435969,4,None,14.91,,,,0,0,685.86,1622.71
5296-PSYVW,41,Oceanside,92054,33.351059,-117.420557,8,None,8.98,,,,0,0,646.56,2397.26
5297-MDOIR,20,Monterey Park,91754,34.050322,-118.147037,7,Offer B,34.51,46,Yes,Yes,0,0,2174.13,7398.63
5298-GSTLM,74,Sacramento,95817,38.550722,-121.457314,0,Offer B,48.92,11,No,Yes,0,0,2935.2,9111.8
5299-RULOA,62,Whittier,90606,33.976678,-118.065875,1,None,24.48,30,Yes,Yes,0,0,244.8,1309.45
5299-SJCZT,57,Ladera Ranch,92694,33.569186,-117.640055,0,Offer E,21.86,6,Yes,Yes,0,0,65.58,363.93
5301-GAUUY,31,Newport Beach,92661,33.601309,-117.902304,0,Offer C,1.49,21,No,Yes,0,0,47.68,2643.83
5302-BDJNT,27,Sutter Creek,95685,38.432145,-120.77069,0,None,45.62,59,No,Yes,0,0,1596.7,5014.9
5304-EFJLP,72,Los Molinos,96055,40.059385,-122.091481,4,None,16.92,19,Yes,No,0,110,1218.24,9351.09
5306-BVTKJ,20,El Cajon,92020,32.79697,-116.969082,1,Offer B,38.3,85,Yes,Yes,0,0,1838.4,4489.6
5307-DZCVC,78,Sacramento,95835,38.685069,-121.543709,0,Offer C,48.95,9,No,Yes,0,0,1566.4,4195
5307-UVGNB,40,Compton,90220,33.88151,-118.234451,5,None,,25,Yes,Yes,0,0,0,2495.2
5309-TAIKL,42,Rio Linda,95673,38.688764,-121.457596,0,None,8.29,21,Yes,Yes,0,0,58.03,476.33
5310-NOOVA,51,Redwood Valley,95470,39.298065,-123.25211,0,None,13.42,,,,0,0,617.32,1524.37
5311-IHLEI,45,Sebastopol,95472,38.398815,-122.861923,0,Offer D,,9,No,Yes,0,0,0,605.75
5312-IRCFR,21,Nice,95464,39.12334,-122.838198,8,None,37.47,69,Yes,Yes,0,0,2398.08,8378.83
5312-TSZVC,36,Hyampom,96046,40.648024,-123.465088,0,None,23.56,,,,0,0,353.4,624
5312-UXESG,43,Indio,92203,33.752938,-116.230055,0,Offer B,29.19,4,Yes,Yes,0,0,1196.79,5187.39
5313-FPXWG,58,Three Rivers,93271,36.413433,-118.854708,0,Offer B,34.36,,,,47.91,0,1752.36,2970.85
5315-CKEQK,73,Castro Valley,94546,37.708327,-122.083473,1,None,4.71,21,No,No,0,80,131.88,1593.68
5317-FLPJF,25,Altadena,91001,34.196837,-118.142236,0,Offer A,,73,Yes,No,0,130,0,4323.4
5318-IXUZF,50,Redondo Beach,90277,33.830453,-118.384565,0,None,6.2,6,No,Yes,0,0,12.4,196.15
5318-YKDPV,62,Raymond,93653,37.252057,-119.95783,1,None,41.08,18,Yes,Yes,0,0,1766.44,5333.04
5320-BRKGK,28,Escondido,92027,33.141265,-116.967221,1,Offer B,2.87,69,No,Yes,0,0,166.46,4582.21
5321-NTRKC,25,Pebble Beach,93953,36.587497,-121.944815,8,Offer A,35.01,59,Yes,Yes,0,0,2310.66,7545.61
5322-TEUJK,45,Duncans Mills,95430,38.445603,-123.063756,5,None,4.91,29,Yes,Yes,0,0,348.61,8448.86
5322-ZSMZY,26,Lower Lake,95457,38.925545,-122.549083,7,None,7.03,,,,0,0,217.93,973.53
5324-KTGCG,55,Emeryville,94608,37.83726,-122.287648,5,None,44.82,,,,0,0,3182.22,4721.97
5325-UWTWJ,47,Berkeley,94707,37.897753,-122.279391,4,Offer C,22.42,21,No,Yes,0,0,695.02,3624.77
5327-CNLUQ,33,Paynes Creek,96075,40.343213,-121.815412,1,Offer B,6.1,18,No,Yes,0,0,292.8,4766.25
5327-XOKKY,79,Santa Maria,93458,34.95934,-120.490081,7,Offer A,11.26,3,Yes,Yes,0,0,810.72,6139.72
5329-KRDTM,73,Long Barn,95335,38.109125,-120.078597,4,Offer A,33.68,10,No,Yes,0,0,2424.96,7821.21
5331-RGMTT,67,Point Arena,95468,38.911299,-123.609588,0,None,38.48,13,No,No,0,40,2077.92,7413.62
5334-AFQJB,66,Simi Valley,93065,34.269449,-118.768471,0,Offer A,2.37,,,,0,0,170.64,1960.54
5334-JLAXU,44,French Camp,95231,37.873283,-121.292034,8,Offer B,15.54,19,Yes,Yes,0,0,932.4,6408.3
5336-UFNZP,65,Monterey Park,91755,34.049172,-118.115022,7,Offer B,19.58,26,Yes,Yes,0,0,1272.7,8320.2
5337-IIWKZ,35,Sultana,93666,36.545353,-119.338535,2,Offer C,,76,No,Yes,0,0,0,1442.6
5338-YHWYT,45,San Diego,92115,32.762506,-117.07245,0,None,49.99,27,No,No,48.79,110,1849.63,4213.19
5339-PXDVH,43,Clipper Mills,95930,39.562239,-121.14836,0,Offer E,31.57,18,No,Yes,0,0,126.28,494.23
5339-TJFEK,22,Santa Rosa,95407,38.394091,-122.739814,8,Offer B,14.75,52,Yes,No,0,150,914.5,7551.7
5343-SGUBI,43,Concord,94518,37.950248,-122.022455,0,Offer B,42.9,14,No,Yes,0,0,2230.8,6528.4
5345-BMKWB,29,San Francisco,94122,37.760412,-122.484966,9,None,4.98,,,,0,0,39.84,198.19
5346-BZCHP,19,Earp,92242,34.137742,-114.36514,0,Offer A,25.18,,,,0,0,1737.42,3083.62
5348-CAGXB,60,Irvine,92614,33.680302,-117.833296,0,Offer D,33.36,22,No,Yes,0,0,400.32,1422.07
5349-AZPEW,40,San Diego,92131,32.89325,-117.087091,3,Offer E,,53,No,Yes,0,0,0,125.5
5349-IECLD,61,San Jose,95111,37.284265,-121.827673,0,None,26.05,2,Yes,Yes,0,0,52.1,230.2
5351-QESIO,64,San Diego,92122,32.85723,-117.209774,0,Offer E,,17,No,Yes,0,0,0,24.2
5353-WILCI,51,Stockton,95206,37.902422,-121.440029,0,Offer C,44.11,15,No,No,0,110,1235.08,2867.73
5356-CSVSQ,20,La Verne,91750,34.144703,-117.770299,0,None,40.99,48,No,Yes,0,0,122.97,297.17
5356-KZCKT,42,Torrance,90503,33.840399,-118.353714,0,Offer B,2.38,,,,0,0,138.04,1651.64
5356-RHIPP,38,Dinuba,93618,36.523619,-119.386868,0,Offer E,45.49,,,,0,0,45.49,65.69
5357-TZHPP,67,Wheatland,95692,39.043387,-121.409837,0,None,30.8,18,No,Yes,0,0,277.2,1009.7
5360-LJCNJ,37,Tracy,95376,37.680968,-121.446049,4,None,10.46,3,Yes,No,0,60,742.66,8357.66
5360-XGYAZ,32,Los Angeles,90040,33.994524,-118.149953,1,None,,16,Yes,No,0,60,0,4724.5
5364-EVNIB,61,Orange,92868,33.787796,-117.875928,0,None,30.88,3,No,Yes,0,0,401.44,1374.89
5364-XYIRR,44,Los Angeles,90013,34.044639,-118.240413,1,None,21.08,9,Yes,Yes,0,0,1075.08,5887.83
5365-LLFYV,43,Penryn,95663,38.859093,-121.182872,0,Offer E,5.47,29,No,Yes,0,0,10.94,116.54
5366-IJEQJ,20,San Diego,92109,32.787836,-117.232376,0,Offer D,5.54,59,No,Yes,0,0,110.8,1872.25
5366-OBVMR,42,Los Angeles,90027,34.127194,-118.295647,4,Offer D,35.96,17,No,Yes,0,0,647.28,1556.03
5370-IIVVL,26,Le Grand,95333,37.249377,-120.249581,0,Offer C,38.72,59,Yes,Yes,0,0,1432.64,5210.64
5371-VYLSX,65,Long Beach,90814,33.771612,-118.143866,0,None,47.99,22,No,Yes,0,0,2399.5,6513.2
5372-FBKBN,38,San Jose,95111,37.284265,-121.827673,0,Offer D,8.68,,,,0,0,182.28,634.48
5373-SFODM,65,San Lucas,93954,36.125529,-120.864443,1,None,24.54,5,Yes,Yes,0,0,883.44,4016.19
5375-XLDOF,24,Calipatria,92233,33.143826,-115.497485,7,Offer A,37.97,27,Yes,No,0,10,2619.93,10295.73
5376-DEQCP,48,San Diego,92126,32.886925,-117.152162,0,None,27.12,23,No,Yes,0,0,27.12,97.72
5376-PCKNB,35,Montclair,91763,34.072121,-117.698319,5,Offer A,17.49,12,Yes,No,0,130,1259.28,8848.28
5377-NDTOU,26,San Pedro,90732,33.744119,-118.31448,3,Offer A,9.5,76,Yes,Yes,0,0,674.5,6968.25
5378-IKEEG,47,Eagleville,96110,41.280341,-120.150381,0,Offer E,,2,No,Yes,0,0,0,35.75
5380-AFSSK,44,Bella Vista,96008,40.722733,-122.109666,0,None,46.45,10,Yes,Yes,0,0,232.25,719.1
5380-WJKOV,51,Los Angeles,90041,34.137412,-118.207607,0,Offer C,21.69,28,Yes,Yes,0,0,737.46,4286.71
5380-XPJNZ,22,San Francisco,94103,37.773147,-122.411287,0,None,40.64,,,,0,0,1544.32,2222.52
5382-SOYZL,39,Concord,94519,37.990118,-122.012188,0,None,11.15,17,Yes,Yes,0,0,245.3,2407.9
5382-TEMLV,45,Lindsay,93247,36.205465,-119.085807,0,None,19.39,16,No,Yes,0,0,872.55,3171.1
5383-MMTWC,75,Oakley,94561,37.999406,-121.686241,1,None,46.05,22,No,Yes,0,0,368.4,981.8
5384-ZTTWP,49,Yuba City,95991,39.02741,-121.614982,4,Offer D,17.43,,,,18.55,0,261.45,515.85
5385-SUIRI,69,Delhi,95315,37.422961,-120.765493,0,None,37.6,23,Yes,Yes,0,0,1955.2,7523.55
5386-THSLQ,65,Santa Monica,90402,34.035849,-118.503508,0,Offer A,,9,No,Yes,0,0,0,3027.25
5387-ASZNZ,72,Cressey,95312,37.420273,-120.66527,0,Offer A,36.48,5,No,Yes,0,0,2407.68,6582.03
5389-FFVKB,71,Thousand Oaks,91360,34.214054,-118.88109,1,None,2.08,25,Yes,Yes,0,0,66.56,2549.61
5392-AKEMH,50,Vista,92083,33.17494,-117.242761,0,None,31.22,12,No,Yes,0,0,374.64,897.74
5393-HJZSM,54,San Francisco,94129,37.797526,-122.464531,1,Offer C,32.43,19,Yes,Yes,0,0,1037.76,3441.91
5393-RXQSZ,40,Taft,93268,35.184837,-119.402525,0,None,19.32,22,Yes,Yes,0,0,19.32,98.92
5394-MEITZ,26,Corona Del Mar,92625,33.600987,-117.862734,5,None,14,42,Yes,Yes,0,0,840,5786.7
5394-SVGJV,27,Sacramento,95838,38.646096,-121.442433,0,None,30.72,42,Yes,Yes,0,0,1136.64,4612.19
5396-IZEPB,37,Summerland,93067,34.420998,-119.60137,0,Offer E,24.89,,,,0,0,224.01,404.71
5397-NSKQG,39,Los Altos,94022,37.349546,-122.134356,2,Offer A,,17,Yes,Yes,0,0,0,3281.65
5397-TUPSH,76,Carson,90745,33.822295,-118.26411,6,None,28.68,20,No,Yes,7.43,0,1864.2,6411.97
5399-ZIMKF,58,San Simeon,93452,35.746484,-121.223355,0,None,32.81,16,No,Yes,0,0,164.05,547.7
5402-HTOTQ,43,Macdoel,96058,41.769709,-121.92063,0,None,5.79,4,No,Yes,0,0,92.64,967.99
5404-GGUKR,39,Santa Ynez,93460,34.630356,-120.032564,0,Offer E,17.16,7,No,Yes,0,0,85.8,348.1
5405-ZMYXQ,21,Los Angeles,90019,34.049841,-118.33846,0,Offer E,1.28,42,No,Yes,0,0,10.24,559.14
5406-KGRMX,30,Helm,93627,36.520537,-120.118055,0,None,2.66,,,,0,0,188.86,1908.01
5414-OFQCB,34,Hanford,93230,36.29223,-119.622676,0,None,30.77,10,No,No,0,70,1753.89,7053.69
5419-CONWX,65,Pleasant Grove,95668,38.833554,-121.498102,0,None,12.68,10,Yes,Yes,0,0,50.72,493.57
5419-JKZNQ,65,La Mesa,91941,32.759327,-116.99726,1,None,2.86,19,No,Yes,0,0,85.8,2437.25
5419-JPRRN,32,Rough And Ready,95975,39.225634,-121.156163,0,None,10.38,7,Yes,Yes,0,0,10.38,111.83
5419-KLXBN,36,San Diego,92117,32.825086,-117.199424,1,None,24.64,5,No,Yes,0,0,616,2873.75
5423-BHIXO,42,Pasadena,91103,34.167465,-118.165327,0,None,32.02,3,No,Yes,0,0,1024.64,2764.24
5424-RLQLC,36,Bonsall,92003,33.290907,-117.202895,0,Offer D,1.48,25,No,No,0,90,14.8,743.75
5429-LWCMV,52,Gardena,90248,33.876482,-118.284077,0,Offer D,34.73,6,Yes,No,0,70,416.76,1544.31
5433-KYGHE,53,Avila Beach,93424,35.186644,-120.728305,0,Offer D,47.72,22,No,Yes,0,0,668.08,1832.13
5438-QMDDL,20,Campo Seco,95226,38.233879,-120.861666,3,None,8.3,48,Yes,Yes,0,0,157.7,1288.55
5439-WIKXB,65,Newhall,91321,34.370378,-118.504118,8,Offer B,46.46,2,Yes,No,0,40,1904.86,5796.31
5440-FLBQG,69,Santa Barbara,93110,34.437945,-119.77191,1,Offer A,48.88,4,No,Yes,0,0,3372.72,10690.92
5440-VHLUL,48,Berkeley,94710,37.872902,-122.303708,0,Offer A,44.57,28,Yes,Yes,0,0,3075.33,10461.38
5442-BHQNG,32,Brooks,95606,38.809804,-122.241383,0,None,44.77,9,No,Yes,0,0,89.54,228.79
5442-BXVND,49,San Diego,92117,32.825086,-117.199424,2,None,9.97,,,,0,0,329.01,1167.51
5442-PPTJY,44,Arcadia,91006,34.137319,-118.029837,7,Offer D,4.71,,,,0,0,56.52,314.87
5442-UTCVD,53,Pittsburg,94565,38.006047,-121.916834,0,None,43.72,21,Yes,Yes,0,0,131.16,388.21
5442-XSDCW,61,San Diego,92130,32.957195,-117.202542,1,Offer D,13.33,19,No,No,0,50,146.63,1065.13
5443-SCMKX,49,Newbury Park,91320,34.172071,-118.946262,1,None,21.38,26,Yes,No,5.55,150,1240.04,6994.64
5445-GLVOT,64,Greenbrae,94904,37.946617,-122.563571,0,Offer D,31.53,11,No,Yes,0,0,693.66,1742.71
5445-PZWGX,63,Travis Afb,94535,38.265899,-121.939461,0,Offer B,8.08,21,Yes,No,0,110,500.96,7140.21
5445-UTODQ,35,San Diego,92117,32.825086,-117.199424,1,None,11.58,27,No,Yes,0,0,81.06,657.71
5446-DKWYW,74,San Francisco,94103,37.773147,-122.411287,9,Offer B,39.31,10,No,Yes,0,0,2397.91,6362.96
5447-VYTKW,53,Los Angeles,90064,34.037251,-118.423573,0,None,15.09,28,No,Yes,0,0,407.43,1868.88
5447-WZAFP,22,Carlsbad,92008,33.148116,-117.306043,0,Offer B,8.33,73,Yes,Yes,0,0,441.49,5642.29
5448-VWNAM,49,Oroville,95966,39.473896,-121.415927,0,Offer D,8.02,57,No,Yes,0,0,152.38,1527.98
5449-FIBXJ,34,San Jose,95127,37.375156,-121.795867,1,Offer D,28.04,22,Yes,Yes,0,0,532.76,2545.46
5451-MHQOF,64,Los Angeles,90031,34.085807,-118.206617,7,None,32.93,,,,0,0,1844.08,3275.73
5451-YHYPW,75,San Francisco,94129,37.797526,-122.464531,2,Offer A,44.89,24,No,No,0,120,3232.08,11795.78
5453-AXEPF,31,San Jose,95134,37.42765,-121.945416,7,Offer D,46.71,8,No,Yes,0,0,794.07,2130.97
5453-YBTWV,52,Moreno Valley,92557,33.970661,-117.255039,10,None,49.67,19,No,Yes,0,0,3476.9,10471.7
5456-ITGIC,76,Loomis,95650,38.809175,-121.171375,9,None,,9,Yes,Yes,0,0,0,4641.1
